time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
0.3799999999999999,0,Nonshared environmental variance,50,3.9668436780961414,3.993570859553903,3.6093825766596033,4.300646320668947,4,3.9668436780961414
0.3799999999999999,0,Total phenotypic variance,50,9.15157300430751,9.119996405338561,8.68490701699153,9.556407132287251,9.1929911650701,9.15157300430751
0.3999999999999999,0,Additive genetic variance,50,4.21213178365971,4.266996452916839,3.5825483960762075,4.844448445377766,4.196682621297882,4.21213178365971
0.3999999999999999,0,Common environmental variance,50,0.9777869453438084,0.9609030378266624,0.707421959310276,1.3800975485461573,1,0.9777869453438084
0.3999999999999999,0,Nonshared environmental variance,50,3.96654491006292,3.992977109107387,3.6100073735081946,4.301501336890551,4,3.96654491006292
0.3999999999999999,0,Total phenotypic variance,50,9.156463639066438,9.126693981595553,8.691705889296989,9.563584252616874,9.196682621297882,9.156463639066438
0.41999999999999993,0,Additive genetic variance,50,4.215784565668659,4.264768981181711,3.594308473134693,4.852309645403098,4.1997053208264665,4.215784565668659
0.41999999999999993,0,Common environmental variance,50,0.9786576449842489,0.963055642143654,0.7067421004119525,1.3814295174934204,1,0.9786576449842489
0.41999999999999993,0,Nonshared environmental variance,50,3.966248490921833,3.9923952157875036,3.6103881220906318,4.30239159547094,4,3.966248490921833
0.41999999999999993,0,Total phenotypic variance,50,9.16069070157474,9.132745981103493,8.697913826272599,9.569900223530016,9.199705320826467,9.16069070157474
0.43999999999999995,0,Additive genetic variance,50,4.218773399754235,4.261927260046757,3.605516636592801,4.859432744863917,4.202057814442863,4.218773399754235
0.43999999999999995,0,Common environmental variance,50,0.9795245472789496,0.9657361818521866,0.7059343564167269,1.382756418457542,1,0.9795245472789496
0.43999999999999995,0,Nonshared environmental variance,50,3.96595441541455,3.9918251732683294,3.6104685520158974,4.3033171228904665,4,3.96595441541455
0.43999999999999995,0,Total phenotypic variance,50,9.164252362447733,9.13762749129874,8.703528255715241,9.575350691553341,9.202057814442863,9.164252362447733
0.45999999999999996,0,Additive genetic variance,50,4.221096846431416,4.258472479371121,3.6161673695031444,4.865814456727961,4.203738973778092,4.221096846431416
0.45999999999999996,0,Common environmental variance,50,0.9803875873147433,0.9683993436416038,0.7051265773190574,1.3840782470664839,1,0.9803875873147433
0.45999999999999996,0,Nonshared environmental variance,50,3.9656626786286413,3.9912669753393106,3.610545812512246,4.304277946691834,4,3.9656626786286413
